duration_ms,explicit,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
218227,False,2014,0.707,0.771,7,-6.275,1,0.0783,0.434,0.0013,0.115,0.437,142.016
173986,False,2016,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967
211880,False,2012,0.605,0.8,5,-6.235,0,0.0545,0.155,0.0562,0.121,0.836,128.074
307153,False,2001,0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041
207066,False,2004,0.748,0.845,5,-4.612,0,0.0536,0.00083,0.000225,0.068,0.659,123.925
179120,False,2007,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759
268800,False,2005,0.66,0.707,6,-5.758,1,0.208,0.397,0.0,0.211,0.761,89.279
203346,False,2008,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398
278693,True,2002,0.769,0.646,1,-6.653,1,0.199,0.0566,0.0,0.406,0.433,90.079
216333,False,2008,0.894,0.678,6,-5.611,0,0.0523,0.00569,2.43e-06,0.317,0.844,105.024
238000,False,2009,0.529,0.948,0,-3.527,1,0.0474,0.258,9.35e-06,0.283,0.65,146.024
201000,False,2017,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873
216160,False,2012,0.678,0.918,5,-4.63,1,0.0355,0.000417,0.0,0.0744,0.769,130.028
193520,False,2004,0.416,0.819,9,-3.974,1,0.0613,0.000138,0.00108,0.147,0.632,140.083
227333,False,2012,0.687,0.792,1,-4.023,0,0.0353,0.000802,0.0,0.2,0.864,133.962
194896,False,2017,0.548,0.65,8,-5.827,0,0.0591,0.219,0.0,0.225,0.557,144.937
165908,True,2011,0.636,0.901,1,-7.094,0,0.118,0.119,0.0,0.391,0.836,162.994
231573,True,2009,0.789,0.55,11,-7.423,0,0.0473,0.174,0.0,0.0614,0.696,172.049
256733,False,2004,0.656,0.578,7,-8.97,0,0.0922,0.235,0.0,0.118,0.556,94.514
202066,False,2006,0.309,0.783,10,-4.154,1,0.0405,0.142,1.11e-06,0.118,0.372,175.788
203417,False,2018,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274
212360,False,2008,0.383,0.703,4,-5.65,0,0.0763,0.00116,2.39e-05,0.112,0.42,135.968
255706,False,2007,0.918,0.857,3,-5.032,0,0.0623,0.166,0.0003,0.0855,0.972,121.006
276603,False,2005,0.666,0.922,2,-4.458,0,0.0429,0.0381,0.000191,0.0633,0.828,118.014
193400,False,2012,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021
229040,False,2005,0.536,0.612,4,-5.847,1,0.272,0.119,0.0,0.209,0.57,86.768
214080,True,2013,0.483,0.871,0,-3.084,1,0.101,0.015,0.0,0.415,0.716,164.986
271426,False,2012,0.523,0.78,8,-3.464,1,0.0753,0.0366,0.0,0.0751,0.193,128.006
222586,True,2011,0.767,0.677,11,-6.128,0,0.184,0.0339,5.51e-06,0.144,0.538,146.155
220800,False,2010,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963
218760,False,2003,0.638,0.54,0,-6.849,1,0.0473,0.506,0.0,0.157,0.352,143.772
260466,False,2005,0.344,0.874,0,-3.161,1,0.0777,0.0841,0.0,0.129,0.269,185.888
177184,True,2016,0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034
201920,False,2003,0.553,0.775,1,-10.284,0,0.043,0.212,0.0,0.0728,0.51,139.993
252279,False,2009,0.525,0.742,10,-5.643,1,0.0311,0.0874,0.149,0.117,0.179,117.029
293066,True,2006,0.801,0.454,2,-6.035,1,0.0371,0.225,0.0,0.226,0.34,125.139
252973,False,2006,0.606,0.591,0,-7.228,0,0.087,0.0756,0.0,0.328,0.477,95.802
263773,True,2010,0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,131.497
289746,True,2008,0.673,0.614,7,-5.426,1,0.103,0.0782,0.0,0.139,0.362,176.052
228360,False,2015,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042
237626,False,2013,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027
231906,False,2015,0.67,0.476,9,-6.253,0,0.0406,0.328,0.0,0.104,0.235,96.975
235493,True,2014,0.744,0.783,1,-7.077,1,0.0337,0.0553,0.0,0.086,0.885,120.042
193253,False,2016,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956
202533,False,2012,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786
194613,True,2015,0.525,0.433,6,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108
268186,True,2017,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853
218190,False,2011,0.578,0.946,11,-3.85,0,0.0482,0.00225,0.00412,0.0966,0.588,126.092
213520,False,2008,0.57,0.664,0,-4.718,0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084
256973,True,2000,0.914,0.607,7,-5.658,1,0.32,0.0626,0.0,0.0515,0.666,98.054
235986,True,2011,0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894
299333,True,2008,0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075
240133,False,2012,0.531,0.843,9,-2.569,0,0.0429,0.0909,0.0,0.0283,0.392,136.991
282160,False,2006,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184
166138,False,2015,0.746,0.877,9,-3.782,0,0.0666,0.0375,0.000833,0.233,0.751,107.985
243733,True,1999,0.854,0.543,8,-6.166,0,0.0844,0.0402,5.73e-05,0.0419,0.868,103.032
218360,False,1999,0.725,0.583,1,-9.942,0,0.0427,0.3,0.000238,0.0665,0.762,79.984
230746,False,2012,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03
177573,False,2011,0.624,0.977,11,-3.34,0,0.22,0.00615,0.0,0.253,0.74,126.127
206493,False,2016,0.73,0.758,1,-4.888,1,0.0653,0.147,0.0,0.311,0.877,120.041
157432,False,2008,0.605,0.874,7,-4.949,0,0.0295,0.000563,0.812,0.112,0.836,125.99
279026,False,2013,0.535,0.796,0,-3.446,0,0.0445,0.00473,0.0,0.145,0.282,128.954
209106,True,2005,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173
223413,True,2017,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018
219400,True,2003,0.802,0.863,1,-3.552,1,0.2,0.0199,0.0,0.141,0.873,81.008
314400,True,2003,0.81,0.791,7,-5.909,1,0.181,0.0893,0.0,0.0838,0.948,153.067
222920,True,2009,0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906
289000,False,2007,0.572,0.822,11,-6.015,0,0.361,0.207,0.0,0.359,0.472,94.812
327880,True,2007,0.788,0.549,9,-8.793,0,0.0732,0.0352,0.127,0.147,0.449,120.051
216631,True,2018,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123
284160,False,2003,0.663,0.465,8,-9.711,0,0.0317,0.555,0.00183,0.125,0.279,127.932
203466,False,2014,0.753,0.801,4,-3.215,1,0.0296,0.403,0.0,0.128,0.794,128.011
214840,False,2014,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956
206880,False,2015,0.746,0.754,1,-6.684,1,0.0676,0.0152,0.0,0.0486,0.746,149.882
234133,True,2006,0.786,0.511,7,-6.66,1,0.286,0.0825,0.0,0.12,0.587,80.0
295826,False,2001,0.697,0.925,3,-4.209,0,0.216,0.0614,0.0,0.095,0.678,96.951
230560,False,2011,0.744,0.672,9,-5.589,0,0.0418,0.187,0.000123,0.105,0.266,140.889
229826,False,2001,0.478,0.736,7,-7.124,1,0.0367,0.02,9.58e-05,0.118,0.564,144.705
212360,True,2006,0.94,0.743,5,-5.166,0,0.0475,0.317,0.0,0.0909,0.932,118.988
219093,False,2001,0.558,0.481,8,-9.487,1,0.026,0.315,8.83e-06,0.09,0.631,144.673
131213,False,2019,0.63,0.63,9,-6.211,1,0.0395,0.0131,0.0,0.142,0.163,80.512
226226,False,2012,0.736,0.824,8,-4.231,1,0.0672,0.00358,0.000921,0.329,0.443,124.954
249533,True,2008,0.68,0.687,9,-6.162,0,0.0709,0.0161,0.0,0.261,0.467,150.053
231211,False,2014,0.559,0.777,1,-5.031,1,0.0432,0.31,0.0,0.105,0.329,87.016
217946,True,2017,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028
293026,False,2010,0.529,0.67,2,-4.663,1,0.0303,0.117,0.0,0.334,0.286,141.893
299613,True,2010,0.531,0.803,1,-3.284,1,0.0717,0.0796,1.71e-05,0.176,0.221,142.113
298940,True,2017,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98
209438,False,2019,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027
366733,False,2003,0.264,0.663,9,-8.264,1,0.187,0.59,0.00443,0.342,0.249,167.078
285569,True,2002,0.492,0.896,4,-5.819,0,0.117,0.000172,2.78e-06,0.189,0.534,184.981
218840,False,2011,0.593,0.639,1,-5.826,1,0.0307,0.446,0.0,0.0998,0.332,142.881
318280,False,2000,0.682,0.743,9,-10.644,0,0.165,0.35,0.000129,0.277,0.546,127.962
313786,True,2012,0.716,0.485,1,-7.745,1,0.404,0.123,2.69e-05,0.604,0.26,74.132
208960,False,2012,0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0
276147,True,2018,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914
212773,False,2009,0.581,0.824,0,-3.912,0,0.0377,0.0105,0.0,0.483,0.747,114.912
212973,False,2000,0.541,0.899,1,-6.261,1,0.0633,0.0178,2.95e-06,0.286,0.829,106.676
231013,False,2014,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868
240306,False,2011,0.644,0.661,11,-6.093,1,0.0418,0.000177,5.23e-06,0.108,0.272,153.992
212862,False,2012,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042
196520,False,2015,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003
211000,False,2008,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999
248200,True,2003,0.713,0.734,0,-4.894,0,0.325,0.548,0.0,0.0687,0.89,172.872
249026,True,2009,0.44,0.517,0,-7.355,1,0.363,0.428,0.0,0.173,0.475,73.881
288670,False,2010,0.687,0.865,6,-4.663,1,0.0349,0.0743,0.225,0.0966,0.261,117.015
182306,False,2009,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031
204173,False,2004,0.598,0.4,6,-10.054,1,0.0241,0.459,0.0,0.151,0.369,96.938
173040,True,2013,0.794,0.777,1,-3.696,0,0.0813,0.0982,0.0,0.202,0.706,160.022
230613,True,2006,0.551,0.598,1,-6.79,1,0.27,0.15,0.0,0.299,0.612,78.756
222560,True,2015,0.859,0.625,9,-4.234,0,0.13,0.0296,0.0,0.0537,0.71,102.072
250666,False,2007,0.729,0.658,10,-3.386,0,0.225,0.0506,0.0,0.0693,0.551,140.043
190946,False,2018,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014
205946,False,2016,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988
195373,False,2010,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001
227360,False,2014,0.616,0.789,7,-4.874,0,0.0377,0.053,0.0,0.142,0.621,83.066
239573,True,2014,0.886,0.628,8,-5.949,1,0.131,0.00215,1.15e-05,0.31,0.178,119.906
213506,False,2017,0.557,0.803,1,-3.599,0,0.213,0.0124,1.61e-06,0.737,0.657,92.134
220426,False,2009,0.893,0.666,10,-5.089,0,0.138,0.0206,0.0,0.342,0.874,107.011
219333,True,2011,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022
237800,False,2010,0.531,0.752,1,-6.161,1,0.0305,0.0421,0.0,0.12,0.103,89.917
259933,False,2001,0.481,0.638,0,-5.862,1,0.0276,0.153,0.0,0.154,0.497,79.064
262693,True,2015,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05
197666,False,2020,0.873,0.9,5,-4.325,0,0.18,0.0107,0.000502,0.556,0.478,102.516
200013,True,2010,0.72,0.861,11,-4.339,1,0.209,0.269,5.11e-06,0.601,0.669,126.991
229413,False,2010,0.678,0.739,2,-5.068,1,0.0352,0.32,2.36e-06,0.116,0.658,127.037
204040,True,2008,0.575,0.684,1,-6.007,1,0.325,0.299,0.0,0.614,0.926,172.155
196640,False,2009,0.894,0.93,11,-4.577,1,0.0712,0.0355,0.0,0.0759,0.968,120.02
203960,False,2010,0.515,0.837,11,-2.552,1,0.0401,0.0868,0.0,0.0403,0.52,126.026
196664,False,2013,0.452,0.794,0,-5.151,1,0.0483,0.0111,0.00182,0.416,0.282,137.825
193613,True,2017,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03
231211,False,2014,0.559,0.777,1,-5.031,1,0.0432,0.31,0.0,0.105,0.329,87.016
219920,False,2008,0.793,0.859,0,-3.774,1,0.0332,0.266,0.000356,0.133,0.964,129.911
199133,False,2016,0.696,0.517,2,-8.379,0,0.0366,0.364,0.0,0.197,0.23,112.291
222826,True,2008,0.512,0.864,7,-4.146,1,0.0338,0.000821,0.0,0.0982,0.527,138.018
208106,False,2007,0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031
150533,False,2015,0.827,0.931,7,-4.474,1,0.202,0.0153,0.21,0.0992,0.491,127.995
216706,True,2004,0.759,0.891,11,-2.983,1,0.257,0.0298,0.0,0.141,0.587,98.579
262226,True,2002,0.727,0.515,2,-6.553,0,0.0289,0.241,3.74e-06,0.124,0.695,89.488
230200,False,1999,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997
195561,False,2016,0.79,0.705,0,-4.684,0,0.0383,0.0807,4.81e-05,0.251,0.501,121.969
263506,False,2003,0.755,0.381,8,-6.696,0,0.0711,0.291,5.13e-06,0.0974,0.695,73.108
190173,False,2002,0.62,0.93,1,-3.685,1,0.0374,0.00043,0.0,0.0686,0.609,106.22
329933,False,2001,0.753,0.934,2,-3.011,1,0.0736,0.0174,0.065,0.128,0.73,113.525
250600,True,2009,0.31,0.746,1,-3.599,1,0.111,0.0121,0.0,0.649,0.163,182.032
198853,False,2017,0.618,0.443,2,-9.681,1,0.0526,0.469,0.0,0.0829,0.167,119.949
215672,False,2013,0.647,0.585,6,-6.123,1,0.0512,0.00314,0.0,0.165,0.353,131.934
204360,False,2013,0.551,0.833,8,-5.217,1,0.03,0.0391,2.77e-06,0.0632,0.145,129.885
305080,False,2004,0.53,0.597,2,-5.652,1,0.0247,0.00275,0.473,0.105,0.346,96.0
298960,False,2000,0.742,0.732,2,-6.046,0,0.0311,0.0424,0.00446,0.101,0.694,97.922
277386,True,2011,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845
250453,False,2008,0.57,0.717,1,-4.914,1,0.029,0.00967,0.0,0.0833,0.321,111.91
323480,True,2014,0.589,0.621,5,-6.902,0,0.0468,0.00969,0.00104,0.181,0.401,140.03
213993,False,2018,0.477,0.61,11,-5.628,0,0.144,0.225,0.0,0.107,0.358,79.882
231066,False,2001,0.534,0.543,3,-6.857,1,0.0245,0.579,0.0,0.112,0.418,78.996
207866,False,2000,0.761,0.662,6,-7.645,0,0.0548,0.292,6.19e-05,0.0956,0.631,120.043
190066,True,2019,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635
211186,False,2006,0.7,0.887,7,-3.887,1,0.218,0.0805,0.0,0.376,0.883,166.104
214203,True,2019,0.531,0.581,1,-5.801,1,0.101,0.0107,1.62e-05,0.101,0.591,137.776
232893,False,2014,0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97e-05,0.334,0.304,90.99
193213,False,2008,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.188,0.272,193.437
241688,False,2014,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945
193893,True,2007,0.611,0.95,8,-3.509,1,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078
240626,True,2001,0.618,0.844,1,-4.051,0,0.342,0.0178,0.000126,0.0634,0.697,84.411
256213,False,2009,0.621,0.923,2,-3.124,0,0.0321,0.00645,7.28e-05,0.108,0.716,127.973
200973,False,2004,0.548,0.785,7,-5.087,1,0.0704,0.00277,0.048,0.329,0.418,120.939
215266,False,2006,0.525,0.578,9,-4.563,1,0.12,0.0132,0.00916,0.108,0.537,123.696
444333,True,2006,0.859,0.681,1,-6.247,1,0.0549,0.34,0.000161,0.213,0.852,121.243
202620,True,2018,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079
233720,False,2015,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418
271600,True,2007,0.596,0.62,5,-6.133,0,0.039,0.0122,0.0,0.82,0.102,80.029
186306,False,2004,0.601,0.621,6,-5.576,0,0.0434,0.0374,1.75e-06,0.188,0.278,94.547
222773,False,2010,0.606,0.497,4,-6.611,1,0.0277,0.348,0.0,0.275,0.362,130.739
321293,True,2008,0.654,0.77,9,-6.091,0,0.0353,0.00342,0.0,0.0887,0.272,137.616
223853,False,2015,0.687,0.761,9,-4.582,0,0.0876,0.102,0.0,0.147,0.743,113.939
243880,False,2006,0.711,0.761,8,-3.04,1,0.225,0.067,0.0,0.041,0.718,95.824
265866,False,2001,0.911,0.551,8,-3.75,0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887
187280,True,2004,0.759,0.825,8,-4.289,1,0.22,0.0923,0.00057,0.24,0.429,94.857
182160,False,2019,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891
215866,False,2009,0.691,0.853,1,-2.528,0,0.0372,0.0631,7.13e-05,0.082,0.762,145.999
214946,False,2006,0.407,0.558,0,-13.609,1,0.0552,0.0541,1.51e-06,0.34,0.777,71.815
205803,True,2019,0.919,0.622,1,-7.384,1,0.0997,0.228,4.24e-06,0.122,0.424,140.022
256133,False,2000,0.518,0.83,6,-6.814,0,0.0386,0.0404,3.85e-06,0.375,0.527,95.468
203493,True,2007,0.667,0.747,1,-7.059,1,0.189,0.337,0.0,0.115,0.918,86.917
190185,False,2015,0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889
189052,False,2019,0.738,0.861,2,-4.141,1,0.237,0.318,0.00182,0.325,0.58,131.98
238800,True,2007,0.675,0.394,8,-8.539,1,0.133,0.0611,0.0,0.214,0.405,104.987
214733,False,2003,0.641,0.445,6,-8.674,1,0.0368,0.145,0.0,0.108,0.383,81.931
205933,False,2012,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05
210840,False,2013,0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968
268863,False,1999,0.745,0.958,7,-9.664,1,0.0287,0.0813,0.324,0.533,0.96,129.962
202013,False,2003,0.496,0.819,5,-5.656,0,0.0444,0.0479,0.000215,0.177,0.317,100.215
170493,False,2001,0.654,0.515,0,-12.185,1,0.0261,0.429,5.62e-06,0.174,0.677,106.191
263173,False,2010,0.692,0.786,2,-2.959,1,0.069,0.23,0.0,0.0797,0.583,100.025
240796,False,2011,0.425,0.732,9,-6.883,1,0.0396,0.00194,0.0103,0.171,0.333,117.98
200186,False,2017,0.602,0.707,9,-4.097,1,0.302,0.393,0.0,0.165,0.554,75.087
273333,False,2006,0.467,0.921,2,-4.554,1,0.045,5.48e-05,0.0566,0.176,0.501,132.013
119133,True,2017,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021
196489,False,2017,0.703,0.832,0,-7.202,0,0.0689,0.00149,0.127,0.0696,0.667,122.029
213173,False,2006,0.559,0.688,7,-6.496,1,0.114,0.216,0.0,0.0855,0.578,79.753
313346,False,2008,0.356,0.966,7,-4.13,0,0.0825,0.000262,0.148,0.192,0.215,173.992
197760,True,2001,0.802,0.341,7,-8.56,1,0.488,0.169,0.0,0.0783,0.849,166.01
278573,False,2008,0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005
193333,False,2015,0.599,0.869,0,-3.697,1,0.0789,0.0525,0.00719,0.103,0.593,108.061
207040,False,2001,0.705,0.872,11,-3.557,0,0.125,0.0602,0.0,0.228,0.746,93.63
207466,False,2003,0.455,0.858,11,-5.659,0,0.0391,0.000616,0.000247,0.226,0.597,163.118
200480,False,2018,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.839,95.001
213293,False,2010,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965
236213,False,2004,0.856,0.754,7,-2.728,0,0.0416,0.0294,1.49e-05,0.206,0.722,98.018
233786,True,2013,0.853,0.693,1,-6.87,1,0.275,0.0239,0.0,0.11,0.662,95.967
208426,True,2009,0.567,0.707,8,-5.455,0,0.0818,0.541,0.000176,0.1,0.751,171.917
211080,True,2007,0.803,0.851,7,-2.429,1,0.0357,0.00485,0.000358,0.0577,0.881,113.996
124055,True,2017,0.936,0.523,5,-6.71,1,0.0597,0.239,0.0,0.117,0.699,119.889
182826,False,2007,0.459,0.895,2,-3.126,1,0.0805,0.00725,0.0,0.206,0.572,181.04
251266,False,2012,0.697,0.529,2,-8.838,1,0.0338,0.115,0.901,0.0895,0.486,155.974
227786,False,2012,0.718,0.776,7,-5.208,0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015
228133,False,2014,0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217
225933,True,2019,0.746,0.7,0,-4.669,1,0.341,0.136,0.000159,0.11,0.619,176.044
203360,False,2005,0.8,0.633,8,-4.875,0,0.0514,0.0901,0.0,0.0315,0.836,95.953
240866,False,2000,0.634,0.677,5,-7.278,0,0.0304,0.0117,0.00103,0.126,0.558,135.012
220360,False,2003,0.658,0.826,8,-6.031,1,0.0346,0.00189,0.00275,0.0492,0.795,134.465
234360,False,2012,0.596,0.952,7,-4.364,1,0.0873,0.00131,0.0,0.598,0.571,127.945
227906,False,2013,0.563,0.902,1,-4.586,0,0.402,0.0545,0.0,0.0524,0.559,171.999
212424,False,2015,0.459,0.587,9,-6.983,1,0.0785,0.453,0.0,0.307,0.581,113.901
184906,False,2003,0.811,0.657,6,-6.197,1,0.362,0.0391,0.712,0.0798,0.777,199.958
239026,False,2003,0.662,0.748,5,-3.041,0,0.268,0.688,8.43e-06,0.0841,0.535,82.331
224933,False,2003,0.68,0.847,11,-6.636,1,0.108,0.0217,0.0,0.0374,0.75,176.051
275026,False,2019,0.641,0.72,5,-5.209,1,0.0336,0.0688,0.00286,0.193,0.418,92.988
284373,False,2009,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.17e-05,0.324,0.4,130.0
233478,False,2012,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994
230333,False,2015,0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933
216893,False,2010,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913
190440,True,2019,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999
207506,False,2000,0.607,0.82,11,-7.754,1,0.0597,0.0541,6.8e-05,0.269,0.768,126.988
234653,False,2012,0.791,0.754,0,-3.729,1,0.0569,0.00446,0.0,0.163,0.425,125.014
221253,False,2010,0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036
236440,False,2010,0.581,0.717,4,-4.433,1,0.0318,0.0298,0.000186,0.243,0.316,107.884
228759,True,2018,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043
232146,False,2013,0.733,0.818,10,-7.222,0,0.0859,0.0241,0.0,0.0636,0.253,116.019
210066,False,2006,0.474,0.71,1,-4.606,1,0.029,0.0548,0.0,0.0974,0.591,78.969
172854,False,2019,0.594,0.749,9,-5.298,0,0.056,0.0338,0.00106,0.3,0.694,179.968
199186,False,2008,0.524,0.878,5,-3.108,0,0.0346,0.0012,0.0,0.098,0.59,130.989
304506,True,2001,0.78,0.634,1,-5.941,1,0.16,0.0199,2.98e-05,0.29,0.754,125.25
196133,False,2010,0.549,0.932,8,-4.11,0,0.343,0.0127,0.0,0.347,0.787,82.439
173600,True,2017,0.797,0.844,11,-5.482,1,0.275,0.0651,0.0,0.087,0.52,170.142
200593,False,2019,0.847,0.678,9,-8.635,1,0.109,0.0669,0.0,0.274,0.811,97.984
240493,False,2007,0.457,0.719,4,-3.921,0,0.0323,0.191,0.0,0.228,0.168,142.034
224640,False,2004,0.817,0.806,6,-4.606,1,0.0623,0.027,9e-06,0.119,0.805,110.086
268120,False,2006,0.708,0.641,7,-4.296,1,0.0335,0.205,0.0,0.0945,0.253,113.082
198800,False,2012,0.637,0.732,7,-6.209,0,0.0965,0.244,0.0,0.498,0.68,128.108
205346,False,2011,0.651,0.695,6,-3.218,1,0.0487,0.23,0.0,0.144,0.569,123.008
214480,False,2016,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017
247906,False,2012,0.674,0.628,2,-7.079,1,0.03,0.00144,0.0,0.0944,0.552,103.998
223440,False,2004,0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412
240040,True,2005,0.838,0.594,4,-5.695,0,0.113,0.176,0.0,0.0867,0.507,90.038
242973,False,2011,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.66e-06,0.112,0.445,107.995
188453,False,2011,0.858,0.678,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009
179640,False,2008,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996
168879,False,2005,0.86,0.907,2,-3.321,1,0.0407,0.279,0.693,0.0648,0.786,138.045
219320,False,2005,0.441,0.815,3,-4.088,1,0.0276,0.000731,0.0,0.414,0.522,164.007
312820,True,2018,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008
201160,False,2017,0.673,0.637,5,-4.518,1,0.0429,0.137,0.0,0.184,0.678,123.98
270589,False,2017,0.583,0.785,2,-3.991,0,0.0337,0.0012,0.0127,0.124,0.355,91.977
215226,False,2011,0.735,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.985
263920,True,2007,0.697,0.86,11,-5.181,1,0.43,0.0368,0.0,0.0721,0.433,160.895
213760,True,2000,0.603,0.933,1,-3.358,1,0.171,0.00591,0.0,0.206,0.709,96.306
172866,False,2007,0.42,0.974,1,-4.706,1,0.191,8.15e-05,0.00155,0.0871,0.463,165.182
202221,False,2016,0.657,0.739,2,-4.081,1,0.274,0.141,0.0,0.178,0.543,181.994
208946,False,2010,0.625,0.613,6,-6.005,0,0.173,0.0209,0.0,0.0286,0.738,96.033
212106,False,2007,0.769,0.638,11,-5.054,1,0.216,0.0902,0.0,0.0857,0.782,115.007
241000,False,2001,0.668,0.772,9,-5.4,0,0.0307,0.123,0.0,0.341,0.911,118.011
